month,total.total,timeRange.start,timeRange.end
2010-05-28T00:00:00.000Z,862,2010-05-28T00:00:00.000Z,2010-05-29T00:00:00.000Z
2010-05-29T00:00:00.000Z,816,2010-05-29T00:00:00.000Z,2010-05-30T00:00:00.000Z
2010-05-30T00:00:00.000Z,866,2010-05-30T00:00:00.000Z,2010-05-31T00:00:00.000Z
2010-05-31T00:00:00.000Z,919,2010-05-31T00:00:00.000Z,2010-06-01T00:00:00.000Z
2010-06-01T00:00:00.000Z,918,2010-06-01T00:00:00.000Z,2010-06-02T00:00:00.000Z
2010-06-02T00:00:00.000Z,914,2010-06-02T00:00:00.000Z,2010-06-03T00:00:00.000Z
2010-06-03T00:00:00.000Z,914,2010-06-03T00:00:00.000Z,2010-06-04T00:00:00.000Z
2010-06-04T00:00:00.000Z,814,2010-06-04T00:00:00.000Z,2010-06-05T00:00:00.000Z
2010-06-05T00:00:00.000Z,789,2010-06-05T00:00:00.000Z,2010-06-06T00:00:00.000Z
2010-06-06T00:00:00.000Z,894,2010-06-06T00:00:00.000Z,2010-06-07T00:00:00.000Z
2010-06-07T00:00:00.000Z,922,2010-06-07T00:00:00.000Z,2010-06-08T00:00:00.000Z
2010-06-08T00:00:00.000Z,970,2010-06-08T00:00:00.000Z,2010-06-09T00:00:00.000Z
2010-06-09T00:00:00.000Z,923,2010-06-09T00:00:00.000Z,2010-06-10T00:00:00.000Z
2010-06-10T00:00:00.000Z,858,2010-06-10T00:00:00.000Z,2010-06-11T00:00:00.000Z
2010-06-11T00:00:00.000Z,827,2010-06-11T00:00:00.000Z,2010-06-12T00:00:00.000Z
2010-06-12T00:00:00.000Z,751,2010-06-12T00:00:00.000Z,2010-06-13T00:00:00.000Z
2010-06-13T00:00:00.000Z,821,2010-06-13T00:00:00.000Z,2010-06-14T00:00:00.000Z
2010-06-14T00:00:00.000Z,849,2010-06-14T00:00:00.000Z,2010-06-15T00:00:00.000Z
2010-06-15T00:00:00.000Z,846,2010-06-15T00:00:00.000Z,2010-06-16T00:00:00.000Z
2010-06-16T00:00:00.000Z,864,2010-06-16T00:00:00.000Z,2010-06-17T00:00:00.000Z
2010-06-17T00:00:00.000Z,842,2010-06-17T00:00:00.000Z,2010-06-18T00:00:00.000Z
2010-06-18T00:00:00.000Z,772,2010-06-18T00:00:00.000Z,2010-06-19T00:00:00.000Z
2010-06-19T00:00:00.000Z,799,2010-06-19T00:00:00.000Z,2010-06-20T00:00:00.000Z
2010-06-20T00:00:00.000Z,784,2010-06-20T00:00:00.000Z,2010-06-21T00:00:00.000Z
2010-06-21T00:00:00.000Z,871,2010-06-21T00:00:00.000Z,2010-06-22T00:00:00.000Z
2010-06-22T00:00:00.000Z,806,2010-06-22T00:00:00.000Z,2010-06-23T00:00:00.000Z
2010-06-23T00:00:00.000Z,811,2010-06-23T00:00:00.000Z,2010-06-24T00:00:00.000Z
2010-06-24T00:00:00.000Z,825,2010-06-24T00:00:00.000Z,2010-06-25T00:00:00.000Z
2010-06-25T00:00:00.000Z,776,2010-06-25T00:00:00.000Z,2010-06-26T00:00:00.000Z
2010-06-26T00:00:00.000Z,740,2010-06-26T00:00:00.000Z,2010-06-27T00:00:00.000Z
2010-06-27T00:00:00.000Z,784,2010-06-27T00:00:00.000Z,2010-06-28T00:00:00.000Z
2010-06-28T00:00:00.000Z,863,2010-06-28T00:00:00.000Z,2010-06-29T00:00:00.000Z
2010-06-29T00:00:00.000Z,858,2010-06-29T00:00:00.000Z,2010-06-30T00:00:00.000Z
2010-06-30T00:00:00.000Z,861,2010-06-30T00:00:00.000Z,2010-07-01T00:00:00.000Z
2010-07-01T00:00:00.000Z,817,2010-07-01T00:00:00.000Z,2010-07-02T00:00:00.000Z
2010-07-02T00:00:00.000Z,796,2010-07-02T00:00:00.000Z,2010-07-03T00:00:00.000Z
2010-07-03T00:00:00.000Z,764,2010-07-03T00:00:00.000Z,2010-07-04T00:00:00.000Z
2010-07-04T00:00:00.000Z,757,2010-07-04T00:00:00.000Z,2010-07-05T00:00:00.000Z
2010-07-05T00:00:00.000Z,815,2010-07-05T00:00:00.000Z,2010-07-06T00:00:00.000Z
2010-07-06T00:00:00.000Z,799,2010-07-06T00:00:00.000Z,2010-07-07T00:00:00.000Z
2010-07-07T00:00:00.000Z,801,2010-07-07T00:00:00.000Z,2010-07-08T00:00:00.000Z
2010-07-08T00:00:00.000Z,788,2010-07-08T00:00:00.000Z,2010-07-09T00:00:00.000Z
2010-07-09T00:00:00.000Z,765,2010-07-09T00:00:00.000Z,2010-07-10T00:00:00.000Z
2010-07-10T00:00:00.000Z,707,2010-07-10T00:00:00.000Z,2010-07-11T00:00:00.000Z
2010-07-11T00:00:00.000Z,689,2010-07-11T00:00:00.000Z,2010-07-12T00:00:00.000Z
2010-07-12T00:00:00.000Z,833,2010-07-12T00:00:00.000Z,2010-07-13T00:00:00.000Z
2010-07-13T00:00:00.000Z,793,2010-07-13T00:00:00.000Z,2010-07-14T00:00:00.000Z
2010-07-14T00:00:00.000Z,775,2010-07-14T00:00:00.000Z,2010-07-15T00:00:00.000Z
2010-07-15T00:00:00.000Z,767,2010-07-15T00:00:00.000Z,2010-07-16T00:00:00.000Z
2010-07-16T00:00:00.000Z,745,2010-07-16T00:00:00.000Z,2010-07-17T00:00:00.000Z
2010-07-17T00:00:00.000Z,726,2010-07-17T00:00:00.000Z,2010-07-18T00:00:00.000Z
2010-07-18T00:00:00.000Z,742,2010-07-18T00:00:00.000Z,2010-07-19T00:00:00.000Z
2010-07-19T00:00:00.000Z,779,2010-07-19T00:00:00.000Z,2010-07-20T00:00:00.000Z
2010-07-20T00:00:00.000Z,777,2010-07-20T00:00:00.000Z,2010-07-21T00:00:00.000Z
2010-07-21T00:00:00.000Z,772,2010-07-21T00:00:00.000Z,2010-07-22T00:00:00.000Z
2010-07-22T00:00:00.000Z,785,2010-07-22T00:00:00.000Z,2010-07-23T00:00:00.000Z
2010-07-23T00:00:00.000Z,787,2010-07-23T00:00:00.000Z,2010-07-24T00:00:00.000Z
2010-07-24T00:00:00.000Z,717,2010-07-24T00:00:00.000Z,2010-07-25T00:00:00.000Z
2010-07-25T00:00:00.000Z,751,2010-07-25T00:00:00.000Z,2010-07-26T00:00:00.000Z
2010-07-26T00:00:00.000Z,847,2010-07-26T00:00:00.000Z,2010-07-27T00:00:00.000Z
2010-07-27T00:00:00.000Z,810,2010-07-27T00:00:00.000Z,2010-07-28T00:00:00.000Z
2010-07-28T00:00:00.000Z,834,2010-07-28T00:00:00.000Z,2010-07-29T00:00:00.000Z
2010-07-29T00:00:00.000Z,812,2010-07-29T00:00:00.000Z,2010-07-30T00:00:00.000Z
2010-07-30T00:00:00.000Z,788,2010-07-30T00:00:00.000Z,2010-07-31T00:00:00.000Z
2010-07-31T00:00:00.000Z,686,2010-07-31T00:00:00.000Z,2010-08-01T00:00:00.000Z
2010-08-01T00:00:00.000Z,752,2010-08-01T00:00:00.000Z,2010-08-02T00:00:00.000Z
2010-08-02T00:00:00.000Z,844,2010-08-02T00:00:00.000Z,2010-08-03T00:00:00.000Z
2010-08-03T00:00:00.000Z,792,2010-08-03T00:00:00.000Z,2010-08-04T00:00:00.000Z
2010-08-04T00:00:00.000Z,804,2010-08-04T00:00:00.000Z,2010-08-05T00:00:00.000Z
2010-08-05T00:00:00.000Z,805,2010-08-05T00:00:00.000Z,2010-08-06T00:00:00.000Z
2010-08-06T00:00:00.000Z,772,2010-08-06T00:00:00.000Z,2010-08-07T00:00:00.000Z
2010-08-07T00:00:00.000Z,675,2010-08-07T00:00:00.000Z,2010-08-08T00:00:00.000Z
2010-08-08T00:00:00.000Z,717,2010-08-08T00:00:00.000Z,2010-08-09T00:00:00.000Z
2010-08-09T00:00:00.000Z,802,2010-08-09T00:00:00.000Z,2010-08-10T00:00:00.000Z
2010-08-10T00:00:00.000Z,847,2010-08-10T00:00:00.000Z,2010-08-11T00:00:00.000Z
2010-08-11T00:00:00.000Z,860,2010-08-11T00:00:00.000Z,2010-08-12T00:00:00.000Z
2010-08-12T00:00:00.000Z,828,2010-08-12T00:00:00.000Z,2010-08-13T00:00:00.000Z
2010-08-13T00:00:00.000Z,811,2010-08-13T00:00:00.000Z,2010-08-14T00:00:00.000Z
2010-08-14T00:00:00.000Z,734,2010-08-14T00:00:00.000Z,2010-08-15T00:00:00.000Z
2010-08-15T00:00:00.000Z,814,2010-08-15T00:00:00.000Z,2010-08-16T00:00:00.000Z
2010-08-16T00:00:00.000Z,878,2010-08-16T00:00:00.000Z,2010-08-17T00:00:00.000Z
2010-08-17T00:00:00.000Z,920,2010-08-17T00:00:00.000Z,2010-08-18T00:00:00.000Z
2010-08-18T00:00:00.000Z,878,2010-08-18T00:00:00.000Z,2010-08-19T00:00:00.000Z
2010-08-19T00:00:00.000Z,835,2010-08-19T00:00:00.000Z,2010-08-20T00:00:00.000Z
2010-08-20T00:00:00.000Z,833,2010-08-20T00:00:00.000Z,2010-08-21T00:00:00.000Z
2010-08-21T00:00:00.000Z,736,2010-08-21T00:00:00.000Z,2010-08-22T00:00:00.000Z
2010-08-22T00:00:00.000Z,798,2010-08-22T00:00:00.000Z,2010-08-23T00:00:00.000Z
2010-08-23T00:00:00.000Z,897,2010-08-23T00:00:00.000Z,2010-08-24T00:00:00.000Z
2010-08-24T00:00:00.000Z,932,2010-08-24T00:00:00.000Z,2010-08-25T00:00:00.000Z
2010-08-25T00:00:00.000Z,923,2010-08-25T00:00:00.000Z,2010-08-26T00:00:00.000Z
2010-08-26T00:00:00.000Z,908,2010-08-26T00:00:00.000Z,2010-08-27T00:00:00.000Z
2010-08-27T00:00:00.000Z,899,2010-08-27T00:00:00.000Z,2010-08-28T00:00:00.000Z
2010-08-28T00:00:00.000Z,831,2010-08-28T00:00:00.000Z,2010-08-29T00:00:00.000Z
2010-08-29T00:00:00.000Z,858,2010-08-29T00:00:00.000Z,2010-08-30T00:00:00.000Z
2010-08-30T00:00:00.000Z,952,2010-08-30T00:00:00.000Z,2010-08-31T00:00:00.000Z
2010-08-31T00:00:00.000Z,1016,2010-08-31T00:00:00.000Z,2010-09-01T00:00:00.000Z
2010-09-01T00:00:00.000Z,935,2010-09-01T00:00:00.000Z,2010-09-02T00:00:00.000Z
2010-09-02T00:00:00.000Z,874,2010-09-02T00:00:00.000Z,2010-09-03T00:00:00.000Z
2010-09-03T00:00:00.000Z,845,2010-09-03T00:00:00.000Z,2010-09-04T00:00:00.000Z
2010-09-04T00:00:00.000Z,808,2010-09-04T00:00:00.000Z,2010-09-05T00:00:00.000Z
2010-09-05T00:00:00.000Z,806,2010-09-05T00:00:00.000Z,2010-09-06T00:00:00.000Z
2010-09-06T00:00:00.000Z,844,2010-09-06T00:00:00.000Z,2010-09-07T00:00:00.000Z
2010-09-07T00:00:00.000Z,901,2010-09-07T00:00:00.000Z,2010-09-08T00:00:00.000Z
2010-09-08T00:00:00.000Z,859,2010-09-08T00:00:00.000Z,2010-09-09T00:00:00.000Z
2010-09-09T00:00:00.000Z,836,2010-09-09T00:00:00.000Z,2010-09-10T00:00:00.000Z
2010-09-10T00:00:00.000Z,837,2010-09-10T00:00:00.000Z,2010-09-11T00:00:00.000Z
2010-09-11T00:00:00.000Z,855,2010-09-11T00:00:00.000Z,2010-09-12T00:00:00.000Z
2010-09-12T00:00:00.000Z,892,2010-09-12T00:00:00.000Z,2010-09-13T00:00:00.000Z
2010-09-13T00:00:00.000Z,879,2010-09-13T00:00:00.000Z,2010-09-14T00:00:00.000Z
2010-09-14T00:00:00.000Z,862,2010-09-14T00:00:00.000Z,2010-09-15T00:00:00.000Z
2010-09-15T00:00:00.000Z,836,2010-09-15T00:00:00.000Z,2010-09-16T00:00:00.000Z
2010-09-16T00:00:00.000Z,839,2010-09-16T00:00:00.000Z,2010-09-17T00:00:00.000Z
2010-09-17T00:00:00.000Z,811,2010-09-17T00:00:00.000Z,2010-09-18T00:00:00.000Z
2010-09-18T00:00:00.000Z,796,2010-09-18T00:00:00.000Z,2010-09-19T00:00:00.000Z
2010-09-19T00:00:00.000Z,840,2010-09-19T00:00:00.000Z,2010-09-20T00:00:00.000Z
2010-09-20T00:00:00.000Z,860,2010-09-20T00:00:00.000Z,2010-09-21T00:00:00.000Z
2010-09-21T00:00:00.000Z,919,2010-09-21T00:00:00.000Z,2010-09-22T00:00:00.000Z
2010-09-22T00:00:00.000Z,836,2010-09-22T00:00:00.000Z,2010-09-23T00:00:00.000Z
2010-09-23T00:00:00.000Z,914,2010-09-23T00:00:00.000Z,2010-09-24T00:00:00.000Z
2010-09-24T00:00:00.000Z,865,2010-09-24T00:00:00.000Z,2010-09-25T00:00:00.000Z
2010-09-25T00:00:00.000Z,855,2010-09-25T00:00:00.000Z,2010-09-26T00:00:00.000Z
2010-09-26T00:00:00.000Z,880,2010-09-26T00:00:00.000Z,2010-09-27T00:00:00.000Z
2010-09-27T00:00:00.000Z,898,2010-09-27T00:00:00.000Z,2010-09-28T00:00:00.000Z
2010-09-28T00:00:00.000Z,868,2010-09-28T00:00:00.000Z,2010-09-29T00:00:00.000Z
2010-09-29T00:00:00.000Z,855,2010-09-29T00:00:00.000Z,2010-09-30T00:00:00.000Z
2010-09-30T00:00:00.000Z,865,2010-09-30T00:00:00.000Z,2010-10-01T00:00:00.000Z
2010-10-01T00:00:00.000Z,850,2010-10-01T00:00:00.000Z,2010-10-02T00:00:00.000Z
2010-10-02T00:00:00.000Z,835,2010-10-02T00:00:00.000Z,2010-10-03T00:00:00.000Z
2010-10-03T00:00:00.000Z,868,2010-10-03T00:00:00.000Z,2010-10-04T00:00:00.000Z
2010-10-04T00:00:00.000Z,885,2010-10-04T00:00:00.000Z,2010-10-05T00:00:00.000Z
2010-10-05T00:00:00.000Z,862,2010-10-05T00:00:00.000Z,2010-10-06T00:00:00.000Z
2010-10-06T00:00:00.000Z,891,2010-10-06T00:00:00.000Z,2010-10-07T00:00:00.000Z
2010-10-07T00:00:00.000Z,841,2010-10-07T00:00:00.000Z,2010-10-08T00:00:00.000Z
2010-10-08T00:00:00.000Z,829,2010-10-08T00:00:00.000Z,2010-10-09T00:00:00.000Z
2010-10-09T00:00:00.000Z,825,2010-10-09T00:00:00.000Z,2010-10-10T00:00:00.000Z
2010-10-10T00:00:00.000Z,859,2010-10-10T00:00:00.000Z,2010-10-11T00:00:00.000Z
2010-10-11T00:00:00.000Z,863,2010-10-11T00:00:00.000Z,2010-10-12T00:00:00.000Z
2010-10-12T00:00:00.000Z,891,2010-10-12T00:00:00.000Z,2010-10-13T00:00:00.000Z
2010-10-13T00:00:00.000Z,887,2010-10-13T00:00:00.000Z,2010-10-14T00:00:00.000Z
2010-10-14T00:00:00.000Z,810,2010-10-14T00:00:00.000Z,2010-10-15T00:00:00.000Z
2010-10-15T00:00:00.000Z,791,2010-10-15T00:00:00.000Z,2010-10-16T00:00:00.000Z
2010-10-16T00:00:00.000Z,839,2010-10-16T00:00:00.000Z,2010-10-17T00:00:00.000Z
2010-10-17T00:00:00.000Z,857,2010-10-17T00:00:00.000Z,2010-10-18T00:00:00.000Z
2010-10-18T00:00:00.000Z,825,2010-10-18T00:00:00.000Z,2010-10-19T00:00:00.000Z
2010-10-19T00:00:00.000Z,876,2010-10-19T00:00:00.000Z,2010-10-20T00:00:00.000Z
2010-10-20T00:00:00.000Z,884,2010-10-20T00:00:00.000Z,2010-10-21T00:00:00.000Z
2010-10-21T00:00:00.000Z,809,2010-10-21T00:00:00.000Z,2010-10-22T00:00:00.000Z
2010-10-22T00:00:00.000Z,812,2010-10-22T00:00:00.000Z,2010-10-23T00:00:00.000Z
2010-10-23T00:00:00.000Z,815,2010-10-23T00:00:00.000Z,2010-10-24T00:00:00.000Z
2010-10-24T00:00:00.000Z,903,2010-10-24T00:00:00.000Z,2010-10-25T00:00:00.000Z
2010-10-25T00:00:00.000Z,874,2010-10-25T00:00:00.000Z,2010-10-26T00:00:00.000Z
2010-10-26T00:00:00.000Z,859,2010-10-26T00:00:00.000Z,2010-10-27T00:00:00.000Z
2010-10-27T00:00:00.000Z,888,2010-10-27T00:00:00.000Z,2010-10-28T00:00:00.000Z
2010-10-28T00:00:00.000Z,873,2010-10-28T00:00:00.000Z,2010-10-29T00:00:00.000Z
2010-10-29T00:00:00.000Z,856,2010-10-29T00:00:00.000Z,2010-10-30T00:00:00.000Z
2010-10-30T00:00:00.000Z,859,2010-10-30T00:00:00.000Z,2010-10-31T00:00:00.000Z
2010-10-31T00:00:00.000Z,898,2010-10-31T00:00:00.000Z,2010-11-01T00:00:00.000Z
2010-11-01T00:00:00.000Z,953,2010-11-01T00:00:00.000Z,2010-11-02T00:00:00.000Z
2010-11-02T00:00:00.000Z,961,2010-11-02T00:00:00.000Z,2010-11-03T00:00:00.000Z
2010-11-03T00:00:00.000Z,896,2010-11-03T00:00:00.000Z,2010-11-04T00:00:00.000Z
2010-11-04T00:00:00.000Z,924,2010-11-04T00:00:00.000Z,2010-11-05T00:00:00.000Z
2010-11-05T00:00:00.000Z,876,2010-11-05T00:00:00.000Z,2010-11-06T00:00:00.000Z
2010-11-06T00:00:00.000Z,929,2010-11-06T00:00:00.000Z,2010-11-07T00:00:00.000Z
2010-11-07T00:00:00.000Z,982,2010-11-07T00:00:00.000Z,2010-11-08T00:00:00.000Z
2010-11-08T00:00:00.000Z,913,2010-11-08T00:00:00.000Z,2010-11-09T00:00:00.000Z
2010-11-09T00:00:00.000Z,920,2010-11-09T00:00:00.000Z,2010-11-10T00:00:00.000Z
2010-11-10T00:00:00.000Z,898,2010-11-10T00:00:00.000Z,2010-11-11T00:00:00.000Z
2010-11-11T00:00:00.000Z,965,2010-11-11T00:00:00.000Z,2010-11-12T00:00:00.000Z
2010-11-12T00:00:00.000Z,871,2010-11-12T00:00:00.000Z,2010-11-13T00:00:00.000Z
2010-11-13T00:00:00.000Z,888,2010-11-13T00:00:00.000Z,2010-11-14T00:00:00.000Z
2010-11-14T00:00:00.000Z,974,2010-11-14T00:00:00.000Z,2010-11-15T00:00:00.000Z
2010-11-15T00:00:00.000Z,902,2010-11-15T00:00:00.000Z,2010-11-16T00:00:00.000Z
2010-11-16T00:00:00.000Z,841,2010-11-16T00:00:00.000Z,2010-11-17T00:00:00.000Z
2010-11-17T00:00:00.000Z,908,2010-11-17T00:00:00.000Z,2010-11-18T00:00:00.000Z
2010-11-18T00:00:00.000Z,893,2010-11-18T00:00:00.000Z,2010-11-19T00:00:00.000Z
2010-11-19T00:00:00.000Z,849,2010-11-19T00:00:00.000Z,2010-11-20T00:00:00.000Z
2010-11-20T00:00:00.000Z,869,2010-11-20T00:00:00.000Z,2010-11-21T00:00:00.000Z
2010-11-21T00:00:00.000Z,921,2010-11-21T00:00:00.000Z,2010-11-22T00:00:00.000Z
2010-11-22T00:00:00.000Z,800,2010-11-22T00:00:00.000Z,2010-11-23T00:00:00.000Z
2010-11-23T00:00:00.000Z,880,2010-11-23T00:00:00.000Z,2010-11-24T00:00:00.000Z
2010-11-24T00:00:00.000Z,832,2010-11-24T00:00:00.000Z,2010-11-25T00:00:00.000Z
2010-11-25T00:00:00.000Z,817,2010-11-25T00:00:00.000Z,2010-11-26T00:00:00.000Z
2010-11-26T00:00:00.000Z,836,2010-11-26T00:00:00.000Z,2010-11-27T00:00:00.000Z
2010-11-27T00:00:00.000Z,859,2010-11-27T00:00:00.000Z,2010-11-28T00:00:00.000Z
2010-11-28T00:00:00.000Z,895,2010-11-28T00:00:00.000Z,2010-11-29T00:00:00.000Z
2010-11-29T00:00:00.000Z,866,2010-11-29T00:00:00.000Z,2010-11-30T00:00:00.000Z
2010-11-30T00:00:00.000Z,835,2010-11-30T00:00:00.000Z,2010-12-01T00:00:00.000Z
2010-12-01T00:00:00.000Z,884,2010-12-01T00:00:00.000Z,2010-12-02T00:00:00.000Z
2010-12-02T00:00:00.000Z,832,2010-12-02T00:00:00.000Z,2010-12-03T00:00:00.000Z
2010-12-03T00:00:00.000Z,865,2010-12-03T00:00:00.000Z,2010-12-04T00:00:00.000Z
2010-12-04T00:00:00.000Z,871,2010-12-04T00:00:00.000Z,2010-12-05T00:00:00.000Z
2010-12-05T00:00:00.000Z,902,2010-12-05T00:00:00.000Z,2010-12-06T00:00:00.000Z
2010-12-06T00:00:00.000Z,869,2010-12-06T00:00:00.000Z,2010-12-07T00:00:00.000Z
2010-12-07T00:00:00.000Z,874,2010-12-07T00:00:00.000Z,2010-12-08T00:00:00.000Z
2010-12-08T00:00:00.000Z,886,2010-12-08T00:00:00.000Z,2010-12-09T00:00:00.000Z
2010-12-09T00:00:00.000Z,847,2010-12-09T00:00:00.000Z,2010-12-10T00:00:00.000Z
2010-12-10T00:00:00.000Z,830,2010-12-10T00:00:00.000Z,2010-12-11T00:00:00.000Z
2010-12-11T00:00:00.000Z,810,2010-12-11T00:00:00.000Z,2010-12-12T00:00:00.000Z
2010-12-12T00:00:00.000Z,877,2010-12-12T00:00:00.000Z,2010-12-13T00:00:00.000Z
2010-12-13T00:00:00.000Z,884,2010-12-13T00:00:00.000Z,2010-12-14T00:00:00.000Z
2010-12-14T00:00:00.000Z,898,2010-12-14T00:00:00.000Z,2010-12-15T00:00:00.000Z
2010-12-15T00:00:00.000Z,837,2010-12-15T00:00:00.000Z,2010-12-16T00:00:00.000Z
2010-12-16T00:00:00.000Z,840,2010-12-16T00:00:00.000Z,2010-12-17T00:00:00.000Z
2010-12-17T00:00:00.000Z,877,2010-12-17T00:00:00.000Z,2010-12-18T00:00:00.000Z
2010-12-18T00:00:00.000Z,813,2010-12-18T00:00:00.000Z,2010-12-19T00:00:00.000Z
2010-12-19T00:00:00.000Z,929,2010-12-19T00:00:00.000Z,2010-12-20T00:00:00.000Z
2010-12-20T00:00:00.000Z,895,2010-12-20T00:00:00.000Z,2010-12-21T00:00:00.000Z
2010-12-21T00:00:00.000Z,863,2010-12-21T00:00:00.000Z,2010-12-22T00:00:00.000Z
2010-12-22T00:00:00.000Z,881,2010-12-22T00:00:00.000Z,2010-12-23T00:00:00.000Z
2010-12-23T00:00:00.000Z,866,2010-12-23T00:00:00.000Z,2010-12-24T00:00:00.000Z
2010-12-24T00:00:00.000Z,681,2010-12-24T00:00:00.000Z,2010-12-25T00:00:00.000Z
2010-12-25T00:00:00.000Z,592,2010-12-25T00:00:00.000Z,2010-12-26T00:00:00.000Z
2010-12-26T00:00:00.000Z,773,2010-12-26T00:00:00.000Z,2010-12-27T00:00:00.000Z
2010-12-27T00:00:00.000Z,869,2010-12-27T00:00:00.000Z,2010-12-28T00:00:00.000Z
2010-12-28T00:00:00.000Z,926,2010-12-28T00:00:00.000Z,2010-12-29T00:00:00.000Z
2010-12-29T00:00:00.000Z,897,2010-12-29T00:00:00.000Z,2010-12-30T00:00:00.000Z
2010-12-30T00:00:00.000Z,873,2010-12-30T00:00:00.000Z,2010-12-31T00:00:00.000Z
2010-12-31T00:00:00.000Z,788,2010-12-31T00:00:00.000Z,2011-01-01T00:00:00.000Z
2011-01-01T00:00:00.000Z,757,2011-01-01T00:00:00.000Z,2011-01-02T00:00:00.000Z
2011-01-02T00:00:00.000Z,953,2011-01-02T00:00:00.000Z,2011-01-03T00:00:00.000Z
2011-01-03T00:00:00.000Z,925,2011-01-03T00:00:00.000Z,2011-01-04T00:00:00.000Z
2011-01-04T00:00:00.000Z,936,2011-01-04T00:00:00.000Z,2011-01-05T00:00:00.000Z
2011-01-05T00:00:00.000Z,942,2011-01-05T00:00:00.000Z,2011-01-06T00:00:00.000Z
2011-01-06T00:00:00.000Z,935,2011-01-06T00:00:00.000Z,2011-01-07T00:00:00.000Z
2011-01-07T00:00:00.000Z,943,2011-01-07T00:00:00.000Z,2011-01-08T00:00:00.000Z
2011-01-08T00:00:00.000Z,917,2011-01-08T00:00:00.000Z,2011-01-09T00:00:00.000Z
2011-01-09T00:00:00.000Z,995,2011-01-09T00:00:00.000Z,2011-01-10T00:00:00.000Z
2011-01-10T00:00:00.000Z,915,2011-01-10T00:00:00.000Z,2011-01-11T00:00:00.000Z
2011-01-11T00:00:00.000Z,885,2011-01-11T00:00:00.000Z,2011-01-12T00:00:00.000Z
2011-01-12T00:00:00.000Z,981,2011-01-12T00:00:00.000Z,2011-01-13T00:00:00.000Z
2011-01-13T00:00:00.000Z,855,2011-01-13T00:00:00.000Z,2011-01-14T00:00:00.000Z
2011-01-14T00:00:00.000Z,838,2011-01-14T00:00:00.000Z,2011-01-15T00:00:00.000Z
2011-01-15T00:00:00.000Z,889,2011-01-15T00:00:00.000Z,2011-01-16T00:00:00.000Z
2011-01-16T00:00:00.000Z,917,2011-01-16T00:00:00.000Z,2011-01-17T00:00:00.000Z
2011-01-17T00:00:00.000Z,895,2011-01-17T00:00:00.000Z,2011-01-18T00:00:00.000Z
2011-01-18T00:00:00.000Z,938,2011-01-18T00:00:00.000Z,2011-01-19T00:00:00.000Z
2011-01-19T00:00:00.000Z,898,2011-01-19T00:00:00.000Z,2011-01-20T00:00:00.000Z
2011-01-20T00:00:00.000Z,849,2011-01-20T00:00:00.000Z,2011-01-21T00:00:00.000Z
2011-01-21T00:00:00.000Z,898,2011-01-21T00:00:00.000Z,2011-01-22T00:00:00.000Z
2011-01-22T00:00:00.000Z,930,2011-01-22T00:00:00.000Z,2011-01-23T00:00:00.000Z
2011-01-23T00:00:00.000Z,939,2011-01-23T00:00:00.000Z,2011-01-24T00:00:00.000Z
2011-01-24T00:00:00.000Z,912,2011-01-24T00:00:00.000Z,2011-01-25T00:00:00.000Z
2011-01-25T00:00:00.000Z,859,2011-01-25T00:00:00.000Z,2011-01-26T00:00:00.000Z
2011-01-26T00:00:00.000Z,938,2011-01-26T00:00:00.000Z,2011-01-27T00:00:00.000Z
2011-01-27T00:00:00.000Z,894,2011-01-27T00:00:00.000Z,2011-01-28T00:00:00.000Z
2011-01-28T00:00:00.000Z,931,2011-01-28T00:00:00.000Z,2011-01-29T00:00:00.000Z
2011-01-29T00:00:00.000Z,909,2011-01-29T00:00:00.000Z,2011-01-30T00:00:00.000Z
2011-01-30T00:00:00.000Z,953,2011-01-30T00:00:00.000Z,2011-01-31T00:00:00.000Z
2011-01-31T00:00:00.000Z,928,2011-01-31T00:00:00.000Z,2011-02-01T00:00:00.000Z
2011-02-01T00:00:00.000Z,886,2011-02-01T00:00:00.000Z,2011-02-02T00:00:00.000Z
2011-02-02T00:00:00.000Z,888,2011-02-02T00:00:00.000Z,2011-02-03T00:00:00.000Z
2011-02-03T00:00:00.000Z,890,2011-02-03T00:00:00.000Z,2011-02-04T00:00:00.000Z
2011-02-04T00:00:00.000Z,903,2011-02-04T00:00:00.000Z,2011-02-05T00:00:00.000Z
2011-02-05T00:00:00.000Z,898,2011-02-05T00:00:00.000Z,2011-02-06T00:00:00.000Z
2011-02-06T00:00:00.000Z,980,2011-02-06T00:00:00.000Z,2011-02-07T00:00:00.000Z
2011-02-07T00:00:00.000Z,919,2011-02-07T00:00:00.000Z,2011-02-08T00:00:00.000Z
2011-02-08T00:00:00.000Z,858,2011-02-08T00:00:00.000Z,2011-02-09T00:00:00.000Z
2011-02-09T00:00:00.000Z,903,2011-02-09T00:00:00.000Z,2011-02-10T00:00:00.000Z
2011-02-10T00:00:00.000Z,877,2011-02-10T00:00:00.000Z,2011-02-11T00:00:00.000Z
2011-02-11T00:00:00.000Z,853,2011-02-11T00:00:00.000Z,2011-02-12T00:00:00.000Z
2011-02-12T00:00:00.000Z,867,2011-02-12T00:00:00.000Z,2011-02-13T00:00:00.000Z
2011-02-13T00:00:00.000Z,972,2011-02-13T00:00:00.000Z,2011-02-14T00:00:00.000Z
2011-02-14T00:00:00.000Z,943,2011-02-14T00:00:00.000Z,2011-02-15T00:00:00.000Z
