month,total.total,timeRange.start,timeRange.end
2004-09-15T00:00:00.000Z,130,2004-09-15T00:00:00.000Z,2004-09-16T00:00:00.000Z
2004-09-16T00:00:00.000Z,136,2004-09-16T00:00:00.000Z,2004-09-17T00:00:00.000Z
2004-09-17T00:00:00.000Z,121,2004-09-17T00:00:00.000Z,2004-09-18T00:00:00.000Z
2004-09-18T00:00:00.000Z,103,2004-09-18T00:00:00.000Z,2004-09-19T00:00:00.000Z
2004-09-19T00:00:00.000Z,110,2004-09-19T00:00:00.000Z,2004-09-20T00:00:00.000Z
2004-09-20T00:00:00.000Z,128,2004-09-20T00:00:00.000Z,2004-09-21T00:00:00.000Z
2004-09-21T00:00:00.000Z,122,2004-09-21T00:00:00.000Z,2004-09-22T00:00:00.000Z
2004-09-22T00:00:00.000Z,128,2004-09-22T00:00:00.000Z,2004-09-23T00:00:00.000Z
2004-09-23T00:00:00.000Z,116,2004-09-23T00:00:00.000Z,2004-09-24T00:00:00.000Z
2004-09-24T00:00:00.000Z,125,2004-09-24T00:00:00.000Z,2004-09-25T00:00:00.000Z
2004-09-25T00:00:00.000Z,121,2004-09-25T00:00:00.000Z,2004-09-26T00:00:00.000Z
2004-09-26T00:00:00.000Z,138,2004-09-26T00:00:00.000Z,2004-09-27T00:00:00.000Z
2004-09-27T00:00:00.000Z,117,2004-09-27T00:00:00.000Z,2004-09-28T00:00:00.000Z
2004-09-28T00:00:00.000Z,119,2004-09-28T00:00:00.000Z,2004-09-29T00:00:00.000Z
2004-09-29T00:00:00.000Z,94,2004-09-29T00:00:00.000Z,2004-09-30T00:00:00.000Z
2004-09-30T00:00:00.000Z,126,2004-09-30T00:00:00.000Z,2004-10-01T00:00:00.000Z
2004-10-01T00:00:00.000Z,119,2004-10-01T00:00:00.000Z,2004-10-02T00:00:00.000Z
2004-10-02T00:00:00.000Z,101,2004-10-02T00:00:00.000Z,2004-10-03T00:00:00.000Z
2004-10-03T00:00:00.000Z,104,2004-10-03T00:00:00.000Z,2004-10-04T00:00:00.000Z
2004-10-04T00:00:00.000Z,105,2004-10-04T00:00:00.000Z,2004-10-05T00:00:00.000Z
2004-10-05T00:00:00.000Z,109,2004-10-05T00:00:00.000Z,2004-10-06T00:00:00.000Z
2004-10-06T00:00:00.000Z,122,2004-10-06T00:00:00.000Z,2004-10-07T00:00:00.000Z
2004-10-07T00:00:00.000Z,106,2004-10-07T00:00:00.000Z,2004-10-08T00:00:00.000Z
2004-10-08T00:00:00.000Z,110,2004-10-08T00:00:00.000Z,2004-10-09T00:00:00.000Z
2004-10-09T00:00:00.000Z,114,2004-10-09T00:00:00.000Z,2004-10-10T00:00:00.000Z
2004-10-10T00:00:00.000Z,123,2004-10-10T00:00:00.000Z,2004-10-11T00:00:00.000Z
2004-10-11T00:00:00.000Z,126,2004-10-11T00:00:00.000Z,2004-10-12T00:00:00.000Z
2004-10-12T00:00:00.000Z,131,2004-10-12T00:00:00.000Z,2004-10-13T00:00:00.000Z
2004-10-13T00:00:00.000Z,139,2004-10-13T00:00:00.000Z,2004-10-14T00:00:00.000Z
2004-10-14T00:00:00.000Z,103,2004-10-14T00:00:00.000Z,2004-10-15T00:00:00.000Z
2004-10-15T00:00:00.000Z,131,2004-10-15T00:00:00.000Z,2004-10-16T00:00:00.000Z
2004-10-16T00:00:00.000Z,126,2004-10-16T00:00:00.000Z,2004-10-17T00:00:00.000Z
2004-10-17T00:00:00.000Z,131,2004-10-17T00:00:00.000Z,2004-10-18T00:00:00.000Z
2004-10-18T00:00:00.000Z,107,2004-10-18T00:00:00.000Z,2004-10-19T00:00:00.000Z
2004-10-19T00:00:00.000Z,100,2004-10-19T00:00:00.000Z,2004-10-20T00:00:00.000Z
2004-10-20T00:00:00.000Z,91,2004-10-20T00:00:00.000Z,2004-10-21T00:00:00.000Z
2004-10-21T00:00:00.000Z,108,2004-10-21T00:00:00.000Z,2004-10-22T00:00:00.000Z
2004-10-22T00:00:00.000Z,102,2004-10-22T00:00:00.000Z,2004-10-23T00:00:00.000Z
2004-10-23T00:00:00.000Z,110,2004-10-23T00:00:00.000Z,2004-10-24T00:00:00.000Z
2004-10-24T00:00:00.000Z,135,2004-10-24T00:00:00.000Z,2004-10-25T00:00:00.000Z
2004-10-25T00:00:00.000Z,116,2004-10-25T00:00:00.000Z,2004-10-26T00:00:00.000Z
2004-10-26T00:00:00.000Z,98,2004-10-26T00:00:00.000Z,2004-10-27T00:00:00.000Z
2004-10-27T00:00:00.000Z,119,2004-10-27T00:00:00.000Z,2004-10-28T00:00:00.000Z
2004-10-28T00:00:00.000Z,136,2004-10-28T00:00:00.000Z,2004-10-29T00:00:00.000Z
2004-10-29T00:00:00.000Z,142,2004-10-29T00:00:00.000Z,2004-10-30T00:00:00.000Z
2004-10-30T00:00:00.000Z,121,2004-10-30T00:00:00.000Z,2004-10-31T00:00:00.000Z
2004-10-31T00:00:00.000Z,135,2004-10-31T00:00:00.000Z,2004-11-01T00:00:00.000Z
2004-11-01T00:00:00.000Z,130,2004-11-01T00:00:00.000Z,2004-11-02T00:00:00.000Z
2004-11-02T00:00:00.000Z,106,2004-11-02T00:00:00.000Z,2004-11-03T00:00:00.000Z
2004-11-03T00:00:00.000Z,129,2004-11-03T00:00:00.000Z,2004-11-04T00:00:00.000Z
2004-11-04T00:00:00.000Z,140,2004-11-04T00:00:00.000Z,2004-11-05T00:00:00.000Z
2004-11-05T00:00:00.000Z,144,2004-11-05T00:00:00.000Z,2004-11-06T00:00:00.000Z
2004-11-06T00:00:00.000Z,151,2004-11-06T00:00:00.000Z,2004-11-07T00:00:00.000Z
2004-11-07T00:00:00.000Z,145,2004-11-07T00:00:00.000Z,2004-11-08T00:00:00.000Z
2004-11-08T00:00:00.000Z,169,2004-11-08T00:00:00.000Z,2004-11-09T00:00:00.000Z
2004-11-09T00:00:00.000Z,163,2004-11-09T00:00:00.000Z,2004-11-10T00:00:00.000Z
2004-11-10T00:00:00.000Z,168,2004-11-10T00:00:00.000Z,2004-11-11T00:00:00.000Z
2004-11-11T00:00:00.000Z,166,2004-11-11T00:00:00.000Z,2004-11-12T00:00:00.000Z
2004-11-12T00:00:00.000Z,140,2004-11-12T00:00:00.000Z,2004-11-13T00:00:00.000Z
2004-11-13T00:00:00.000Z,158,2004-11-13T00:00:00.000Z,2004-11-14T00:00:00.000Z
2004-11-14T00:00:00.000Z,165,2004-11-14T00:00:00.000Z,2004-11-15T00:00:00.000Z
2004-11-15T00:00:00.000Z,158,2004-11-15T00:00:00.000Z,2004-11-16T00:00:00.000Z
2004-11-16T00:00:00.000Z,154,2004-11-16T00:00:00.000Z,2004-11-17T00:00:00.000Z
2004-11-17T00:00:00.000Z,156,2004-11-17T00:00:00.000Z,2004-11-18T00:00:00.000Z
2004-11-18T00:00:00.000Z,147,2004-11-18T00:00:00.000Z,2004-11-19T00:00:00.000Z
2004-11-19T00:00:00.000Z,171,2004-11-19T00:00:00.000Z,2004-11-20T00:00:00.000Z
2004-11-20T00:00:00.000Z,135,2004-11-20T00:00:00.000Z,2004-11-21T00:00:00.000Z
2004-11-21T00:00:00.000Z,152,2004-11-21T00:00:00.000Z,2004-11-22T00:00:00.000Z
2004-11-22T00:00:00.000Z,162,2004-11-22T00:00:00.000Z,2004-11-23T00:00:00.000Z
2004-11-23T00:00:00.000Z,164,2004-11-23T00:00:00.000Z,2004-11-24T00:00:00.000Z
2004-11-24T00:00:00.000Z,186,2004-11-24T00:00:00.000Z,2004-11-25T00:00:00.000Z
2004-11-25T00:00:00.000Z,167,2004-11-25T00:00:00.000Z,2004-11-26T00:00:00.000Z
2004-11-26T00:00:00.000Z,176,2004-11-26T00:00:00.000Z,2004-11-27T00:00:00.000Z
2004-11-27T00:00:00.000Z,183,2004-11-27T00:00:00.000Z,2004-11-28T00:00:00.000Z
2004-11-28T00:00:00.000Z,180,2004-11-28T00:00:00.000Z,2004-11-29T00:00:00.000Z
2004-11-29T00:00:00.000Z,139,2004-11-29T00:00:00.000Z,2004-11-30T00:00:00.000Z
2004-11-30T00:00:00.000Z,149,2004-11-30T00:00:00.000Z,2004-12-01T00:00:00.000Z
2004-12-01T00:00:00.000Z,158,2004-12-01T00:00:00.000Z,2004-12-02T00:00:00.000Z
2004-12-02T00:00:00.000Z,142,2004-12-02T00:00:00.000Z,2004-12-03T00:00:00.000Z
2004-12-03T00:00:00.000Z,169,2004-12-03T00:00:00.000Z,2004-12-04T00:00:00.000Z
2004-12-04T00:00:00.000Z,151,2004-12-04T00:00:00.000Z,2004-12-05T00:00:00.000Z
2004-12-05T00:00:00.000Z,174,2004-12-05T00:00:00.000Z,2004-12-06T00:00:00.000Z
2004-12-06T00:00:00.000Z,169,2004-12-06T00:00:00.000Z,2004-12-07T00:00:00.000Z
2004-12-07T00:00:00.000Z,137,2004-12-07T00:00:00.000Z,2004-12-08T00:00:00.000Z
2004-12-08T00:00:00.000Z,149,2004-12-08T00:00:00.000Z,2004-12-09T00:00:00.000Z
2004-12-09T00:00:00.000Z,154,2004-12-09T00:00:00.000Z,2004-12-10T00:00:00.000Z
2004-12-10T00:00:00.000Z,169,2004-12-10T00:00:00.000Z,2004-12-11T00:00:00.000Z
2004-12-11T00:00:00.000Z,167,2004-12-11T00:00:00.000Z,2004-12-12T00:00:00.000Z
2004-12-12T00:00:00.000Z,150,2004-12-12T00:00:00.000Z,2004-12-13T00:00:00.000Z
2004-12-13T00:00:00.000Z,156,2004-12-13T00:00:00.000Z,2004-12-14T00:00:00.000Z
2004-12-14T00:00:00.000Z,162,2004-12-14T00:00:00.000Z,2004-12-15T00:00:00.000Z
2004-12-15T00:00:00.000Z,165,2004-12-15T00:00:00.000Z,2004-12-16T00:00:00.000Z
2004-12-16T00:00:00.000Z,160,2004-12-16T00:00:00.000Z,2004-12-17T00:00:00.000Z
2004-12-17T00:00:00.000Z,175,2004-12-17T00:00:00.000Z,2004-12-18T00:00:00.000Z
2004-12-18T00:00:00.000Z,143,2004-12-18T00:00:00.000Z,2004-12-19T00:00:00.000Z
2004-12-19T00:00:00.000Z,150,2004-12-19T00:00:00.000Z,2004-12-20T00:00:00.000Z
2004-12-20T00:00:00.000Z,169,2004-12-20T00:00:00.000Z,2004-12-21T00:00:00.000Z
2004-12-21T00:00:00.000Z,172,2004-12-21T00:00:00.000Z,2004-12-22T00:00:00.000Z
2004-12-22T00:00:00.000Z,184,2004-12-22T00:00:00.000Z,2004-12-23T00:00:00.000Z
2004-12-23T00:00:00.000Z,158,2004-12-23T00:00:00.000Z,2004-12-24T00:00:00.000Z
2004-12-24T00:00:00.000Z,134,2004-12-24T00:00:00.000Z,2004-12-25T00:00:00.000Z
2004-12-25T00:00:00.000Z,102,2004-12-25T00:00:00.000Z,2004-12-26T00:00:00.000Z
2004-12-26T00:00:00.000Z,116,2004-12-26T00:00:00.000Z,2004-12-27T00:00:00.000Z
2004-12-27T00:00:00.000Z,157,2004-12-27T00:00:00.000Z,2004-12-28T00:00:00.000Z
2004-12-28T00:00:00.000Z,132,2004-12-28T00:00:00.000Z,2004-12-29T00:00:00.000Z
2004-12-29T00:00:00.000Z,155,2004-12-29T00:00:00.000Z,2004-12-30T00:00:00.000Z
2004-12-30T00:00:00.000Z,154,2004-12-30T00:00:00.000Z,2004-12-31T00:00:00.000Z
2004-12-31T00:00:00.000Z,159,2004-12-31T00:00:00.000Z,2005-01-01T00:00:00.000Z
2005-01-01T00:00:00.000Z,139,2005-01-01T00:00:00.000Z,2005-01-02T00:00:00.000Z
2005-01-02T00:00:00.000Z,172,2005-01-02T00:00:00.000Z,2005-01-03T00:00:00.000Z
2005-01-03T00:00:00.000Z,149,2005-01-03T00:00:00.000Z,2005-01-04T00:00:00.000Z
2005-01-04T00:00:00.000Z,116,2005-01-04T00:00:00.000Z,2005-01-05T00:00:00.000Z
2005-01-05T00:00:00.000Z,143,2005-01-05T00:00:00.000Z,2005-01-06T00:00:00.000Z
2005-01-06T00:00:00.000Z,141,2005-01-06T00:00:00.000Z,2005-01-07T00:00:00.000Z
2005-01-07T00:00:00.000Z,156,2005-01-07T00:00:00.000Z,2005-01-08T00:00:00.000Z
2005-01-08T00:00:00.000Z,152,2005-01-08T00:00:00.000Z,2005-01-09T00:00:00.000Z
2005-01-09T00:00:00.000Z,134,2005-01-09T00:00:00.000Z,2005-01-10T00:00:00.000Z
2005-01-10T00:00:00.000Z,117,2005-01-10T00:00:00.000Z,2005-01-11T00:00:00.000Z
2005-01-11T00:00:00.000Z,139,2005-01-11T00:00:00.000Z,2005-01-12T00:00:00.000Z
2005-01-12T00:00:00.000Z,150,2005-01-12T00:00:00.000Z,2005-01-13T00:00:00.000Z
2005-01-13T00:00:00.000Z,120,2005-01-13T00:00:00.000Z,2005-01-14T00:00:00.000Z
2005-01-14T00:00:00.000Z,156,2005-01-14T00:00:00.000Z,2005-01-15T00:00:00.000Z
2005-01-15T00:00:00.000Z,136,2005-01-15T00:00:00.000Z,2005-01-16T00:00:00.000Z
2005-01-16T00:00:00.000Z,148,2005-01-16T00:00:00.000Z,2005-01-17T00:00:00.000Z
2005-01-17T00:00:00.000Z,151,2005-01-17T00:00:00.000Z,2005-01-18T00:00:00.000Z
2005-01-18T00:00:00.000Z,151,2005-01-18T00:00:00.000Z,2005-01-19T00:00:00.000Z
2005-01-19T00:00:00.000Z,154,2005-01-19T00:00:00.000Z,2005-01-20T00:00:00.000Z
2005-01-20T00:00:00.000Z,150,2005-01-20T00:00:00.000Z,2005-01-21T00:00:00.000Z
2005-01-21T00:00:00.000Z,163,2005-01-21T00:00:00.000Z,2005-01-22T00:00:00.000Z
2005-01-22T00:00:00.000Z,153,2005-01-22T00:00:00.000Z,2005-01-23T00:00:00.000Z
2005-01-23T00:00:00.000Z,184,2005-01-23T00:00:00.000Z,2005-01-24T00:00:00.000Z
2005-01-24T00:00:00.000Z,145,2005-01-24T00:00:00.000Z,2005-01-25T00:00:00.000Z
2005-01-25T00:00:00.000Z,172,2005-01-25T00:00:00.000Z,2005-01-26T00:00:00.000Z
2005-01-26T00:00:00.000Z,190,2005-01-26T00:00:00.000Z,2005-01-27T00:00:00.000Z
2005-01-27T00:00:00.000Z,159,2005-01-27T00:00:00.000Z,2005-01-28T00:00:00.000Z
2005-01-28T00:00:00.000Z,184,2005-01-28T00:00:00.000Z,2005-01-29T00:00:00.000Z
2005-01-29T00:00:00.000Z,142,2005-01-29T00:00:00.000Z,2005-01-30T00:00:00.000Z
2005-01-30T00:00:00.000Z,176,2005-01-30T00:00:00.000Z,2005-01-31T00:00:00.000Z
2005-01-31T00:00:00.000Z,169,2005-01-31T00:00:00.000Z,2005-02-01T00:00:00.000Z
2005-02-01T00:00:00.000Z,150,2005-02-01T00:00:00.000Z,2005-02-02T00:00:00.000Z
2005-02-02T00:00:00.000Z,136,2005-02-02T00:00:00.000Z,2005-02-03T00:00:00.000Z
2005-02-03T00:00:00.000Z,149,2005-02-03T00:00:00.000Z,2005-02-04T00:00:00.000Z
2005-02-04T00:00:00.000Z,164,2005-02-04T00:00:00.000Z,2005-02-05T00:00:00.000Z
2005-02-05T00:00:00.000Z,166,2005-02-05T00:00:00.000Z,2005-02-06T00:00:00.000Z
2005-02-06T00:00:00.000Z,189,2005-02-06T00:00:00.000Z,2005-02-07T00:00:00.000Z
2005-02-07T00:00:00.000Z,180,2005-02-07T00:00:00.000Z,2005-02-08T00:00:00.000Z
2005-02-08T00:00:00.000Z,170,2005-02-08T00:00:00.000Z,2005-02-09T00:00:00.000Z
2005-02-09T00:00:00.000Z,166,2005-02-09T00:00:00.000Z,2005-02-10T00:00:00.000Z
2005-02-10T00:00:00.000Z,161,2005-02-10T00:00:00.000Z,2005-02-11T00:00:00.000Z
2005-02-11T00:00:00.000Z,182,2005-02-11T00:00:00.000Z,2005-02-12T00:00:00.000Z
2005-02-12T00:00:00.000Z,148,2005-02-12T00:00:00.000Z,2005-02-13T00:00:00.000Z
2005-02-13T00:00:00.000Z,178,2005-02-13T00:00:00.000Z,2005-02-14T00:00:00.000Z
2005-02-14T00:00:00.000Z,173,2005-02-14T00:00:00.000Z,2005-02-15T00:00:00.000Z
2005-02-15T00:00:00.000Z,188,2005-02-15T00:00:00.000Z,2005-02-16T00:00:00.000Z
2005-02-16T00:00:00.000Z,195,2005-02-16T00:00:00.000Z,2005-02-17T00:00:00.000Z
2005-02-17T00:00:00.000Z,183,2005-02-17T00:00:00.000Z,2005-02-18T00:00:00.000Z
2005-02-18T00:00:00.000Z,192,2005-02-18T00:00:00.000Z,2005-02-19T00:00:00.000Z
2005-02-19T00:00:00.000Z,175,2005-02-19T00:00:00.000Z,2005-02-20T00:00:00.000Z
2005-02-20T00:00:00.000Z,167,2005-02-20T00:00:00.000Z,2005-02-21T00:00:00.000Z
2005-02-21T00:00:00.000Z,147,2005-02-21T00:00:00.000Z,2005-02-22T00:00:00.000Z
2005-02-22T00:00:00.000Z,6,2005-02-22T00:00:00.000Z,2005-02-23T00:00:00.000Z
2005-02-23T00:00:00.000Z,114,2005-02-23T00:00:00.000Z,2005-02-24T00:00:00.000Z
2005-02-24T00:00:00.000Z,125,2005-02-24T00:00:00.000Z,2005-02-25T00:00:00.000Z
2005-02-25T00:00:00.000Z,160,2005-02-25T00:00:00.000Z,2005-02-26T00:00:00.000Z
2005-02-26T00:00:00.000Z,129,2005-02-26T00:00:00.000Z,2005-02-27T00:00:00.000Z
2005-02-27T00:00:00.000Z,155,2005-02-27T00:00:00.000Z,2005-02-28T00:00:00.000Z
2005-02-28T00:00:00.000Z,144,2005-02-28T00:00:00.000Z,2005-03-01T00:00:00.000Z
2005-03-01T00:00:00.000Z,138,2005-03-01T00:00:00.000Z,2005-03-02T00:00:00.000Z
2005-03-02T00:00:00.000Z,152,2005-03-02T00:00:00.000Z,2005-03-03T00:00:00.000Z
2005-03-03T00:00:00.000Z,175,2005-03-03T00:00:00.000Z,2005-03-04T00:00:00.000Z
2005-03-04T00:00:00.000Z,184,2005-03-04T00:00:00.000Z,2005-03-05T00:00:00.000Z
2005-03-05T00:00:00.000Z,197,2005-03-05T00:00:00.000Z,2005-03-06T00:00:00.000Z
2005-03-06T00:00:00.000Z,186,2005-03-06T00:00:00.000Z,2005-03-07T00:00:00.000Z
2005-03-07T00:00:00.000Z,166,2005-03-07T00:00:00.000Z,2005-03-08T00:00:00.000Z
2005-03-08T00:00:00.000Z,191,2005-03-08T00:00:00.000Z,2005-03-09T00:00:00.000Z
2005-03-09T00:00:00.000Z,176,2005-03-09T00:00:00.000Z,2005-03-10T00:00:00.000Z
2005-03-10T00:00:00.000Z,194,2005-03-10T00:00:00.000Z,2005-03-11T00:00:00.000Z
2005-03-11T00:00:00.000Z,196,2005-03-11T00:00:00.000Z,2005-03-12T00:00:00.000Z
2005-03-12T00:00:00.000Z,183,2005-03-12T00:00:00.000Z,2005-03-13T00:00:00.000Z
2005-03-13T00:00:00.000Z,184,2005-03-13T00:00:00.000Z,2005-03-14T00:00:00.000Z
2005-03-14T00:00:00.000Z,205,2005-03-14T00:00:00.000Z,2005-03-15T00:00:00.000Z
2005-03-15T00:00:00.000Z,176,2005-03-15T00:00:00.000Z,2005-03-16T00:00:00.000Z
2005-03-16T00:00:00.000Z,120,2005-03-16T00:00:00.000Z,2005-03-17T00:00:00.000Z
2005-03-17T00:00:00.000Z,174,2005-03-17T00:00:00.000Z,2005-03-18T00:00:00.000Z
2005-03-18T00:00:00.000Z,208,2005-03-18T00:00:00.000Z,2005-03-19T00:00:00.000Z
2005-03-19T00:00:00.000Z,222,2005-03-19T00:00:00.000Z,2005-03-20T00:00:00.000Z
2005-03-20T00:00:00.000Z,196,2005-03-20T00:00:00.000Z,2005-03-21T00:00:00.000Z
2005-03-21T00:00:00.000Z,194,2005-03-21T00:00:00.000Z,2005-03-22T00:00:00.000Z
2005-03-22T00:00:00.000Z,236,2005-03-22T00:00:00.000Z,2005-03-23T00:00:00.000Z
2005-03-23T00:00:00.000Z,203,2005-03-23T00:00:00.000Z,2005-03-24T00:00:00.000Z
2005-03-24T00:00:00.000Z,197,2005-03-24T00:00:00.000Z,2005-03-25T00:00:00.000Z
2005-03-25T00:00:00.000Z,207,2005-03-25T00:00:00.000Z,2005-03-26T00:00:00.000Z
2005-03-26T00:00:00.000Z,192,2005-03-26T00:00:00.000Z,2005-03-27T00:00:00.000Z
2005-03-27T00:00:00.000Z,186,2005-03-27T00:00:00.000Z,2005-03-28T00:00:00.000Z
2005-03-28T00:00:00.000Z,207,2005-03-28T00:00:00.000Z,2005-03-29T00:00:00.000Z
2005-03-29T00:00:00.000Z,202,2005-03-29T00:00:00.000Z,2005-03-30T00:00:00.000Z
2005-03-30T00:00:00.000Z,203,2005-03-30T00:00:00.000Z,2005-03-31T00:00:00.000Z
2005-03-31T00:00:00.000Z,184,2005-03-31T00:00:00.000Z,2005-04-01T00:00:00.000Z
2005-04-01T00:00:00.000Z,209,2005-04-01T00:00:00.000Z,2005-04-02T00:00:00.000Z
2005-04-02T00:00:00.000Z,204,2005-04-02T00:00:00.000Z,2005-04-03T00:00:00.000Z
2005-04-03T00:00:00.000Z,240,2005-04-03T00:00:00.000Z,2005-04-04T00:00:00.000Z
2005-04-04T00:00:00.000Z,204,2005-04-04T00:00:00.000Z,2005-04-05T00:00:00.000Z
2005-04-05T00:00:00.000Z,217,2005-04-05T00:00:00.000Z,2005-04-06T00:00:00.000Z
2005-04-06T00:00:00.000Z,215,2005-04-06T00:00:00.000Z,2005-04-07T00:00:00.000Z
2005-04-07T00:00:00.000Z,242,2005-04-07T00:00:00.000Z,2005-04-08T00:00:00.000Z
2005-04-08T00:00:00.000Z,226,2005-04-08T00:00:00.000Z,2005-04-09T00:00:00.000Z
2005-04-09T00:00:00.000Z,229,2005-04-09T00:00:00.000Z,2005-04-10T00:00:00.000Z
2005-04-10T00:00:00.000Z,236,2005-04-10T00:00:00.000Z,2005-04-11T00:00:00.000Z
2005-04-11T00:00:00.000Z,227,2005-04-11T00:00:00.000Z,2005-04-12T00:00:00.000Z
2005-04-12T00:00:00.000Z,225,2005-04-12T00:00:00.000Z,2005-04-13T00:00:00.000Z
2005-04-13T00:00:00.000Z,231,2005-04-13T00:00:00.000Z,2005-04-14T00:00:00.000Z
2005-04-14T00:00:00.000Z,216,2005-04-14T00:00:00.000Z,2005-04-15T00:00:00.000Z
2005-04-15T00:00:00.000Z,235,2005-04-15T00:00:00.000Z,2005-04-16T00:00:00.000Z
2005-04-16T00:00:00.000Z,234,2005-04-16T00:00:00.000Z,2005-04-17T00:00:00.000Z
2005-04-17T00:00:00.000Z,238,2005-04-17T00:00:00.000Z,2005-04-18T00:00:00.000Z
2005-04-18T00:00:00.000Z,235,2005-04-18T00:00:00.000Z,2005-04-19T00:00:00.000Z
2005-04-19T00:00:00.000Z,249,2005-04-19T00:00:00.000Z,2005-04-20T00:00:00.000Z
2005-04-20T00:00:00.000Z,252,2005-04-20T00:00:00.000Z,2005-04-21T00:00:00.000Z
2005-04-21T00:00:00.000Z,226,2005-04-21T00:00:00.000Z,2005-04-22T00:00:00.000Z
2005-04-22T00:00:00.000Z,252,2005-04-22T00:00:00.000Z,2005-04-23T00:00:00.000Z
2005-04-23T00:00:00.000Z,248,2005-04-23T00:00:00.000Z,2005-04-24T00:00:00.000Z
2005-04-24T00:00:00.000Z,227,2005-04-24T00:00:00.000Z,2005-04-25T00:00:00.000Z
2005-04-25T00:00:00.000Z,252,2005-04-25T00:00:00.000Z,2005-04-26T00:00:00.000Z
2005-04-26T00:00:00.000Z,220,2005-04-26T00:00:00.000Z,2005-04-27T00:00:00.000Z
2005-04-27T00:00:00.000Z,250,2005-04-27T00:00:00.000Z,2005-04-28T00:00:00.000Z
2005-04-28T00:00:00.000Z,231,2005-04-28T00:00:00.000Z,2005-04-29T00:00:00.000Z
2005-04-29T00:00:00.000Z,234,2005-04-29T00:00:00.000Z,2005-04-30T00:00:00.000Z
2005-04-30T00:00:00.000Z,220,2005-04-30T00:00:00.000Z,2005-05-01T00:00:00.000Z
2005-05-01T00:00:00.000Z,218,2005-05-01T00:00:00.000Z,2005-05-02T00:00:00.000Z
2005-05-02T00:00:00.000Z,218,2005-05-02T00:00:00.000Z,2005-05-03T00:00:00.000Z
2005-05-03T00:00:00.000Z,236,2005-05-03T00:00:00.000Z,2005-05-04T00:00:00.000Z
2005-05-04T00:00:00.000Z,239,2005-05-04T00:00:00.000Z,2005-05-05T00:00:00.000Z
2005-05-05T00:00:00.000Z,232,2005-05-05T00:00:00.000Z,2005-05-06T00:00:00.000Z
2005-05-06T00:00:00.000Z,238,2005-05-06T00:00:00.000Z,2005-05-07T00:00:00.000Z
2005-05-07T00:00:00.000Z,221,2005-05-07T00:00:00.000Z,2005-05-08T00:00:00.000Z
2005-05-08T00:00:00.000Z,217,2005-05-08T00:00:00.000Z,2005-05-09T00:00:00.000Z
2005-05-09T00:00:00.000Z,188,2005-05-09T00:00:00.000Z,2005-05-10T00:00:00.000Z
2005-05-10T00:00:00.000Z,189,2005-05-10T00:00:00.000Z,2005-05-11T00:00:00.000Z
2005-05-11T00:00:00.000Z,246,2005-05-11T00:00:00.000Z,2005-05-12T00:00:00.000Z
2005-05-12T00:00:00.000Z,232,2005-05-12T00:00:00.000Z,2005-05-13T00:00:00.000Z
2005-05-13T00:00:00.000Z,208,2005-05-13T00:00:00.000Z,2005-05-14T00:00:00.000Z
2005-05-14T00:00:00.000Z,233,2005-05-14T00:00:00.000Z,2005-05-15T00:00:00.000Z
2005-05-15T00:00:00.000Z,242,2005-05-15T00:00:00.000Z,2005-05-16T00:00:00.000Z
2005-05-16T00:00:00.000Z,264,2005-05-16T00:00:00.000Z,2005-05-17T00:00:00.000Z
2005-05-17T00:00:00.000Z,263,2005-05-17T00:00:00.000Z,2005-05-18T00:00:00.000Z
2005-05-18T00:00:00.000Z,268,2005-05-18T00:00:00.000Z,2005-05-19T00:00:00.000Z
2005-05-19T00:00:00.000Z,243,2005-05-19T00:00:00.000Z,2005-05-20T00:00:00.000Z
2005-05-20T00:00:00.000Z,269,2005-05-20T00:00:00.000Z,2005-05-21T00:00:00.000Z
2005-05-21T00:00:00.000Z,225,2005-05-21T00:00:00.000Z,2005-05-22T00:00:00.000Z
2005-05-22T00:00:00.000Z,215,2005-05-22T00:00:00.000Z,2005-05-23T00:00:00.000Z
2005-05-23T00:00:00.000Z,235,2005-05-23T00:00:00.000Z,2005-05-24T00:00:00.000Z
2005-05-24T00:00:00.000Z,258,2005-05-24T00:00:00.000Z,2005-05-25T00:00:00.000Z
2005-05-25T00:00:00.000Z,232,2005-05-25T00:00:00.000Z,2005-05-26T00:00:00.000Z
2005-05-26T00:00:00.000Z,227,2005-05-26T00:00:00.000Z,2005-05-27T00:00:00.000Z
2005-05-27T00:00:00.000Z,215,2005-05-27T00:00:00.000Z,2005-05-28T00:00:00.000Z
2005-05-28T00:00:00.000Z,209,2005-05-28T00:00:00.000Z,2005-05-29T00:00:00.000Z
2005-05-29T00:00:00.000Z,231,2005-05-29T00:00:00.000Z,2005-05-30T00:00:00.000Z
2005-05-30T00:00:00.000Z,247,2005-05-30T00:00:00.000Z,2005-05-31T00:00:00.000Z
2005-05-31T00:00:00.000Z,250,2005-05-31T00:00:00.000Z,2005-06-01T00:00:00.000Z
2005-06-01T00:00:00.000Z,256,2005-06-01T00:00:00.000Z,2005-06-02T00:00:00.000Z
2005-06-02T00:00:00.000Z,253,2005-06-02T00:00:00.000Z,2005-06-03T00:00:00.000Z
2005-06-03T00:00:00.000Z,275,2005-06-03T00:00:00.000Z,2005-06-04T00:00:00.000Z
2005-06-04T00:00:00.000Z,242,2005-06-04T00:00:00.000Z,2005-06-05T00:00:00.000Z
